time ,power
74040,45222.992
74070,48938.301
74100,51671.75
74130,49403.926
74160,50625.457
74190,48642.52
74220,52394.164
74250,50984.336
74280,50573.3535
74310,50162.371
74340,49086.359
74370,50159.453
74400,49843.777
74430,49484.832
74460,45460.344
74490,47455.895
74520,50511.406
74550,51288.449
74580,48297.395
74610,47497.352
74640,47109.211
74670,47800.426
74700,48019.699
74730,49953.398
74760,48483.66
74790,51637.766
74820,48808.578
74850,46001.91
74880,46511.129
74910,45893.578
74940,48114.781
74970,46362.711
75000,47825.016
75030,47075.898
75060,47178.059
75090,49029.93
75120,47036.355
75150,49471.176
75180,50150.77
75210,48977.039
75240,50603.32
75270,52946.707
75300,49096.277
75330,49311.055
75360,50221.016
75390,48086.012
75420,51153.934
75450,49481.918
75480,48550.387
75510,46135.527
75540,47169.523
75570,47400.539
75600,47479.207
75630,47386.5
75660,46741.016
75690,52010.031
75720,47461.926
75750,47732.867
75780,46204.504
75810,47166.191
75840,45637.145
75870,45460.469
75900,47497.1975
75930,49533.926
75960,48089.3615
75990,46644.797
76020,44430.875
76050,44141.156
76080,46655.5
76110,45922.988
76140,46622.398
76170,47772.73
76200,47430.148
76230,45582.59
76260,47115.574
76290,45671.527
76320,45078.605
76350,44063.219
76380,46551.492
76410,43022.59
76440,43028.5
76470,44253.422
76500,46062.398
76530,45692.992
76560,42582.578
76590,43949.098
76620,44129.234
76650,47382.387
76680,45256.422
76710,43179.035
76740,42523.293
76770,43900.964
76800,45278.635
76830,46656.306
76860,48033.977
76890,49411.648
76920,45076.488
76950,41752.113
76980,43298.996
77010,44928.148
77040,46256.484
77070,45360.063
77100,43967.012
77130,45986.43
77160,44909.434
77190,47240.211
77220,46783.445
77250,45772.98
77280,42795.746
77310,45518.391
77340,46199.043
77370,43761.938
77400,45609.367
77430,46540.563
77460,44237.738
77490,42422.719
77520,43241.105
77550,44729.234
77580,46217.363
77610,43307.211
77640,42806.445
77670,45222.051
77700,43833.285
77730,45451.031
77760,44338.484
77790,41398.957
77820,45008.922
77850,42233.426
77880,44180.7855
77910,46128.145
77940,45771.875
77970,45072.574
78000,44995.035
78030,44704
78060,44372.098
78090,45524.633
78120,43514.48
78150,42420.43
78180,41237.762
78210,41351.531
78240,43032.199
78270,45383.727
78300,45685.355
78330,46184.289
78360,45475.586
78390,44662.438
78420,46104.766
78450,45796.543
78480,45498.422
78510,44910.895
78540,47877.824
78570,44114.762
78600,41824.738
78630,44632.957
78660,43076.594
78690,43703.902
78720,44141.973
78750,43046.926
78780,44795.824
78810,45764.605
78840,44508.945
78870,41432.184
78900,43314.973
78930,43960.219
78960,44577.926
78990,43839.664
79020,43695.262
79050,44242.438
79080,41887.75
79110,40135.891
79140,41361.703
79170,43840.121
79200,43562.914
79230,43159.191
79260,44519.02
79290,43340.254
79320,42375.922
79350,43405.434
79380,43677.984
79410,45733.004
79440,44298.535
79470,44667.855
79500,43784.359
79530,42616.705
79560,41449.051
79590,42745.008
79620,44040.965
79650,44403.621
79680,44537.914
79710,44851.992
79740,45843.832
79770,43394.223
79800,45370.969
79830,44387.898
79860,43749.305
79890,41857.055
79920,44581.313
79950,40641.418
79980,41345.953
80010,42255.941
80040,43679.742
80070,40799.453
80100,40214.902
80130,41331.586
80160,40776.23
80190,40131.551
80220,40042.395
80250,40491.941
80280,40589.051
80310,39744.043
80340,37653.125
80370,34064.988
80400,33184.18
80430,33293.191
80460,33156.75
80490,33215.504
80520,32807.949
80550,30972.695
80580,30709.645
80610,30520.76
80640,30226.967
80670,29884.021
80700,29357.141
80730,29219.303
80760,28814.24
80790,26376.744
80820,25899.707
80850,24650.561
80880,24701.547
80910,23539.832
80940,23760.998
80970,23666.219
81000,23561.689
81030,23350.291
81060,22849.475
81090,19430.793
81120,17826.316
81150,17388.484
81180,17186.65
81210,15096.952
81240,14485.45
81270,12938.169
81300,12885.481
81330,12907.401
81360,11434.801
81390,11541.482
81420,11420.313
81450,11442.309
81480,11440.539
81510,11438.769
81540,11459.811
81570,9593.251
81600,9354.9092
81630,9534.1611
81660,9519.1123
81690,9540.0156
81720,9526.2266
81750,9529.0645
81780,9555.5898
81810,9683.248
81840,9111.417
81870,8812.2773
81900,8963.5225
81930,8853.7432
81960,8860.9482
81990,8901.0967
82020,8845.9561
82050,8787.5674
82080,8833.4043
82110,8840.8193
82140,8841.2646
82170,8988.877
82200,8798.8848
82230,8792.5938
82260,8822.0234
82290,8993.4785
82320,8902.124
82350,8783.4375
82380,8853.8545
82410,8768.332
82440,8740.5117
82470,8773.542
82500,8774.1309
82530,8775.1924
82560,8778.1338
82590,8797.1162
82620,8551.3574
82650,8545.6514
82680,8553.9834
82710,8522.5078
82740,8682.3838
82770,8707.832
82800,8524.0361
82830,8521.3379
82860,8634.375
82890,8484.0859
82920,8641.9102
82950,8531.126
82980,8704.8613
83010,8568.1055
83040,8528.8828
83070,8740.2402
83100,8731.9639
83130,8718.752
83160,8723.74905
83190,8728.7461
83220,8788.7412
83250,8756.3789
83280,8770.8564
83310,8766.9648
83340,8576.6602
83370,8559.2861
83400,8601.7583
83430,8644.2305
83460,10231.332
83490,9825.3291
83520,10983.608
83550,10917.047
83580,11163.868
83610,11373.193
83640,11407.627
83670,11410.413
83700,11307.568
83730,11712.035
83760,11806.149
83790,11468.979
83820,11302.188
83850,10746.123
83880,9465.9756
83910,9482.2432
83940,9210.3662
83970,9185.542
84000,9175.3945
84030,9178.9346
84060,9160.6123
84090,9157.377
84120,9162.2139
84150,9160.0557
84180,9167.1123
84210,9178.6553
84240,9175.29
84270,9173.7354
84300,9176.9707
84330,9186.5088
84360,9185.6494
84390,9186.3066
84420,9215.2227
84450,9217.2314
84480,9245.5156
84510,9229.9434
84540,9194.4248
84570,9217.7148
84600,9219.293
84630,9220.6729
84660,9255.0811
84690,9279.4502
84720,9289.1484
84750,9304.3887
84780,9271.2334
84810,9240.4521
84840,9218.8477
84870,9225.7598
84900,9392.9551
84930,9404.5039
84960,9407.3174
84990,9433.9814
85020,9437.1016
85050,9449.6885
85080,8691.9839
85110,7934.2793
85140,7945.4087
85170,7950.1631
85200,7955.6089
85230,7959.6089
85260,7948.1489
85290,7954.8975
85320,7972.7061
85350,7963.4248
85380,7956.8062
85410,7969.1992
85440,7975.8154
85470,8046.7827
85500,8002.5732
85530,7918.1929
85560,7882.1836
85590,7875.7358
85620,7851.2632
85650,7845.4033
85680,7827.1934
85710,7820.2295
85740,7817.7686
85770,7807.7915
85800,7801.8979
85830,7802.9058
85860,7802.8735
85890,7809.2661
85920,7810.2441
85950,7807.0908
85980,6299.5835
86010,6278.1157
86040,6295.5366
86070,6281.064
86100,6276.7231
86130,6260.8398
86160,6269.1035
86190,6249.4761
86220,6264.7886
86250,6272.4907
86280,6265.2886
86310,6276.4678
86340,6282.1831
86370,6273.563
86400,6270.6353
86430,6285.4761
86460,6271.1079
86490,6264.2256
86520,6255.2275
86550,6251.938
86580,6257.9106
86610,6262.6396
86640,6268.4917
86670,6262.2446
86700,6257.9443
86730,6270.3721
86760,6295.3706
86790,6284.87525
86820,6274.3799
86850,6251.7334
86880,6223.9453
86910,6360.2124
86940,6366.0615
86970,6375.2559
87000,6365.4541
87030,6373.1274
87060,6369.1387
87090,6365.478
87120,6370.437
87150,6377.2681
87180,6370.022
87210,6381.9443
87240,6388.1299
87270,8143.958
87300,8948.9756
87330,8928.585
87360,8926.4668
87390,9065.8389
87420,9057.3447
87450,9037.8877
87480,9031.3154
87510,9025.4688
87540,7734.0874
87570,6518.2397
87600,6512.7686
87630,6522.5591
87660,6547.6079
87690,6418.2988
87720,6411.6641
87750,6407.8218
87780,6405.1348
87810,6399.4751
87840,6401.3921
87870,6397.2197
87900,6389.5122
87930,6387.8354
87960,6382.4419
87990,6385.2373
88020,6380.958
88050,6387.8862
88080,6385.7588
88110,6379.9297
88140,6387.5127
88170,6364.749
88200,6357.0947
88230,6356.8613
88260,6372.9082
88290,6374.3188
88320,6373.81515
88350,6373.3115
88380,6366.8062
88410,6365.2266
88440,6364.4941
88470,6356.2534
88500,6565.8356
88530,6775.4178
88560,6985
88590,7194.5822
88620,7404.1644
88650,7613.7466
88680,7531.2114
88710,7541.1147
88740,7565.0859
88770,7580.9023
88800,7598.5908
88830,7615.9507
88860,7630.0015
88890,7659.9971
88920,7670.4561
88950,7688.3799
88980,7685.7373
89010,7681.9976
89040,7693.6914
89070,7710.9917
89100,7726.0186
89130,7730.3809
89160,7727.3276
89190,7732.334
89220,7744.0732
89250,7750.313
89280,7756.0864
89310,7758.7627
89340,7744.2603
89370,7750.2939
89400,7762.6904
89430,7778.3623
89460,7776.2402
89490,7769.752
89520,7774.4497
89550,7780.0566
89580,7776.6973
89610,7789.5205
89640,7800.2202
89670,7797.3833
89700,7799.5835
89730,7804.3418
89760,7806.9229
89790,7801.4443
89820,7821.7905
89850,7819.9253
89880,7827.6597
89910,7827.7466
89940,7824.0078
89970,7823.4966
90000,7615.0298
90030,7596.1333
90060,7597.2759
90090,7589.9419
90120,7603.7642
90150,7608.1851
90180,7613.1362
90210,7635.2896
90240,7631.1172
90270,7622.6792
90300,7623.5586
90330,7639.4731
90360,6479.0522
90390,6519.3608
90420,6582.99045
90450,6646.6201
90480,6676.1387
90510,6690.2393
90540,6672.5659
90570,6670.0049
90600,7008.9268
90630,7005.2056
90660,7182.9209
90690,7166.5654
90720,7137.2798
90750,6994.7983
90780,6686.0156
90810,6668.5757
90840,6662.6318
90870,6624.9971
90900,6630.3213
90930,6630.3755
90960,6630.6191
90990,6623.3389
91020,6627.1387
91050,6632.9043
91080,6634.8677
91110,6647.0298
91140,6639.2642
91170,6645.2534
91200,6644.8291
91230,6658.5981
91260,6652.0459
91290,6647.2837
91320,6636.5269
91350,6635.3359
91380,6643.3569
91410,6651.4243
91440,6655.6558
91470,6662.9297
91500,6672.9111
91530,6677.9712
91560,6668.1318
91590,6670.2651
91620,6623.2275
91650,6597.3086
91680,6855.0088
91710,6806.2656
91740,6804.5986
91770,6799.2021
91800,6798.6772
91830,6797.333
91860,6790.4819
91890,6792.8691
91920,6803.687
91950,6803.4551
91980,6799.145
92010,6829.1592
92040,6831.7803
92070,6842.2012
92100,6842.4614
92130,6828.6201
92160,6827.6655
92190,6812.7412
92220,6804.8301
92250,6806.4175
92280,6706.8887
92310,6607.3599
92340,6601.0654
92370,6607.6865
92400,6605.8223
92430,6606.1245
92460,6649.4009
92490,6661.9521
92520,6668.7295
92550,6686.2622
92580,6675.0723
92610,6685.6826
92640,6681.6123
92670,6675.8442
92700,6684.1909
92730,6684.2451
92760,6687.9014
92790,6692.6479
92820,6695.4507
92850,6688.6445
92880,6686.1763
92910,6687.2427
92940,6687.1265
92970,6687.5728
93000,6684.9229
93030,6687.0386
93060,6690.9395
93090,6679.7622
93120,6659.9307
93150,6662.9233
93180,6662.9482
93210,6660.9619
93240,6662.9854
93270,6662.8516
93300,6673.1348
93330,6682.5752
93360,6674.731
93390,6665.3149
93420,6663.3999
93450,6656.0786
93480,6648.1167
93510,6649.186
93540,6657.5576
93570,6658.811
93600,6654.5405
93630,6621.6357
93660,6617.6084
93690,6625.5713
93720,6618.4287
93750,6609.2026
93780,6605.127
93810,8128.7573
93840,7822.5938
93870,7839.6157
93900,7792.4883
93930,7767.4658
93960,7778.6743
93990,7789.8828
94020,7803.3828
94050,7805.83495
94080,7808.2871
94110,7808.2646
94140,7822.7002
94170,7835.3257
94200,7847.0957
94230,7873.2554
94260,7885.9814
94290,7881.7749
94320,7875.5718
94350,7887.0674
94380,7904.4321
94410,7906.7476
94440,7903.7427
94470,7916.731
94500,7908.4751
94530,7924.0684
94560,7922.1973
94590,7928.2134
94620,7929.5776
94650,7924.5142
94680,7957.7817
94710,7936.1045
94740,7941.3057
94770,7945.439
94800,7938.397
94830,7948.9263
94860,7957.6509
94890,7965.7764
94920,7969.5068
94950,7972.5996
94980,7975.0142
95010,7967.4194
95040,7960.4292
95070,7966.0703
95100,7977.3911
95130,7974.9536
95160,7986.2866
95190,7993.3691
95220,7983.9951
95250,7995.7441
95280,7987.9053
95310,7981.3608
95340,7974.9351
95370,7976.79785
95400,7978.6606
95430,8002.6846
95460,8021.875
95490,8022.854
95520,8022.3857
95550,8023.665
95580,8014.8608
95610,8005.0259
95640,7999.6973
95670,8011.606
95700,8011.7034
95730,8011.8008
95760,8007.9463
95790,8014.1338
95820,6580.9927
95850,6571.9688
95880,6571.33035
95910,6570.6919
95940,6575.0537
95970,6576.9834
96000,6574.9063
96030,6578.3438
96060,6590.8335
96090,6611.7236
96120,6622.4575
96150,6614.3032
96180,6650.6821
96210,6651.2231
96240,6646.8008
96270,6638.1587
96300,6638.7476
96330,6644.2329
96360,6640.2871
96390,6641.0889
96420,6643.0039
96450,6645.9053
96480,6644.4116
96510,6635.1582
96540,6635.9907
96570,6634.3555
96600,6637.4438
96630,6651.4673
96660,6680.5557
96690,6671.3003
96720,7493.9541
96750,7485.9692
96780,7500.397
96810,7516.2559
96840,7532.4624
96870,7594.8091
96900,7596.3047
96930,7526.5859
96960,6712.9922
96990,6716.4785
97020,6686.1982
97050,6660.3184
97080,6660.7979
97110,6657.938
97140,6661.1084
97170,6668.33205
97200,6675.5557
97230,6686.3101
97260,6683.7417
97290,6687.1938
97320,6667.8599
97350,6661.4834
97380,6646.7427
97410,6641.9429
97440,6635.3652
97470,6639.1538
97500,6635.4053
97530,6638.4634
97560,6625.3237
97590,6634.5332
97620,6639.3862
97650,6628.396
97680,6633.41285
97710,6638.4297
97740,6644.1016
97770,6639.7925
97800,6643.1147
97830,6647.3228
97860,6674.8604
97890,6657.6987
97920,6663.5732
97950,6659.708
97980,6640.397
98010,6637.1763
98040,6670.3784
98070,6670.7422
98100,6678.5244
98130,6672.6406
98160,6665.1724
98190,6664.3662
98220,6659.1592
98250,6637.2471
98280,6630.6284
98310,6640.1377
98340,6648.1069
98370,6644.5181
98400,6646.2974
98430,6654.52
98460,6650.8105
98490,6643.8691
98520,6859.7163
98550,6859.1714
98580,6863.8975
98610,6861.52
98640,6868.0239
98670,6865.4404
98700,6865.2559
98730,6862.0254
98760,6864.2251
98790,6866.5176
98820,6868.8638
98850,6869.9424
98880,6853.5635
98910,6857.3013
98940,6857.2725
98970,6854.7153
99000,6848.0435
99030,6851.3872
99060,6853.0562
99090,6650.7739
99120,6638.6313
99150,6639.8071
99180,6638.4863
99210,6639.4116
99240,6639.2207
99270,6639.0762
99300,6629.3745
99330,8197.9473
99360,7908.9194
99390,7914.0894
99420,7864.9956
99450,7855.2612
99480,7855.16285
99510,7855.0645
99540,7859.2173
99570,7887.832
99600,7901.4507
99630,7903.7793
99660,7921.2983
99690,7932.1152
99720,7945.1685
99750,7953.1357
99780,7957.6074
99810,7938.1792
99840,7923.7939
99870,7944.8047
99900,7989.647
99930,8011.3989
99960,7983.1133
99990,7976.3618
100020,7982.0933
100050,7984.7729
100080,8000.5493
100110,8010.2227
100140,8003.9214
100170,7996.9565
100200,7983.8706
100230,7990.4443
100260,7996.6343
100290,7992.0615
100320,7988.4116
100350,7994.2681
100380,8003.272
100410,8008.9746
100440,8014.4185
100470,8016.5493
100500,6970.2686
100530,6565.2705
100560,6555.4775
100590,6562.436
100620,6564.5298
100650,6560.5127
100680,6574.7407
100710,6573.3516
100740,6572.7856
100770,6571.4673
100800,6572.4502
100830,6566.145
100860,6572.7212
100890,6575.3516
100920,6586.1572
100950,6588.6279
100980,6591.2222
101010,6594.4399
101040,6607.6846
101070,6611.5688
101100,6627.3062
101130,6657.6123
101160,6661.1514
101190,6664.0342
101220,6645.7559
101250,6636.2769
101280,6631.6128
101310,6630.9302
101340,6630.2476
101370,6639.8179
101400,6659.5308
101430,5211.585
101460,5210.4946
101490,5207.9316
101520,5201.6118
101550,5212.7827
101580,5203.1484
101610,5208.6309
101640,5204.041
101670,5209.3569
101700,5203.9341
101730,5182.9893
101760,5176.5469
101790,5175.9434
101820,5172.4873
101850,5174.1055
101880,5176.7354
101910,5174.7529
101940,5173.3931
101970,5179.9526
102000,5194.6064
102030,5190.6953
102060,5197.5508
102090,5189.3594
102120,5180.9146
102150,5192.0835
102180,5205.208
102210,5208.665
102240,5202.4639
102270,5207.3447
102300,5207.5542
102330,5202.9854
102360,5200.6973
102390,5197.061
102420,5184.8013
102450,5184.7637
102480,5178.9336
102510,5182.6987
102540,5164.2964
102570,5153.73
102600,5151.3569
102630,5149.4058
102660,5151.8853
102690,5150.6279
102720,5152.8506
102750,5150.2031
102780,5149.9868
102810,5156.5273
102840,5154.6641
102870,5154.4048
102900,5150.458
102930,5153.9229
102960,5153.71
102990,5145.5889
103020,5136.7202
103050,5138.0066
103080,5139.293
103110,5168.1235
103140,5180.4409
103170,5184.1128
103200,5183.8169
103230,5183.0845
103260,5172.0195
103290,5153.5293
103320,5154.8501
103350,5168.7617
103380,5167.3892
103410,5169.0483
103440,5198.4565
103470,5207.8481
103500,5204.2705
103530,5197.9766
103560,5186.6172
103590,5178.793
103620,5184.728
103650,5242.1665
103680,5237.7886
103710,5236.3262
103740,5237.0254
103770,5231.187
103800,5229.1216
103830,5229.6709
103860,5215.6182
103890,5227.8306
103920,5222.2495
103950,5205.8906
103980,5196.7793
104010,7333.73
104040,7337.9653
104070,7371.4229
104100,5255.8213
104130,5253.6343
104160,5259.2202
104190,5243.8247
104220,5232.4917
104250,5210.5132
104280,5200.5596
104310,5213.3574
104340,5200.748
104370,5212.9863
104400,5243.5098
104430,5238.0747
104460,5238.4526
104490,5240.4355
104520,5237.752
104550,5232.8843
104580,5240.353
104610,5231.8057
104640,5211.981
104670,5202.0034
104700,5205.0908
104730,5205.7402
104760,5206.644
104790,5216.9014
104820,5243.7588
104850,5246.4702
104880,5249.1816
104910,6573.9155
104940,6498.25975
104970,6422.604
105000,6412.627
105030,6432.2803
105060,6419.6406
105090,6433.5366
105120,6443.8013
105150,6452.2012
105180,6467.0313
105210,6453.9966
105240,6489.0625
105270,6509.2998
105300,6512.9448
105330,6524.561
105360,6537.2402
105390,6531.1538
105420,6533.0781
105450,7733.0679
105480,7731.1094
105510,7725.9751
105540,7741.1362
105570,7784.8657
105600,7797.2783
105630,7792.103
105660,7792.8618
105690,7790.5967
105720,7796.6948
105750,7798.9897
105780,7786.165
105810,7784.3027
105840,7769.0581
105870,7763.5708
105900,7770.2773
105930,7771.106
105960,7772.6563
105990,7776.4116
106020,7775.6406
106050,7788.582
106080,7767.3657
106110,7780.8799
106140,7804.4937
106170,7752.4741
106200,7791.3208
106230,7774.6592
106260,7813.8452
106290,7846.084
106320,7860.665
106350,7889.0083
106380,7889.4395
106410,7886.7656
106440,7881.9336
106470,7883.3911
106500,7879.0532
106530,7872.5439
106560,7887.6689
106590,7879.4224
106620,7882.33695
106650,7885.2515
106680,7873.6606
106710,7875.79295
106740,7877.9253
106770,7897.9282
106800,7977.813
106830,7875.8335
106860,6550.2568
106890,6468.9004
106920,6446.834
106950,6419.021
106980,6414.1084
107010,6406.241778
107040,6398.375155
107070,6390.508533
107100,6382.641911
107130,6374.775288
107160,6366.908666
107190,6359.042044
107220,6351.175421
107250,6343.308799
107280,6335.442177
107310,6327.575555
107340,6319.708932
107370,6311.84231
107400,6303.975688
107430,6296.109065
107460,6288.242443
107490,6280.375821
107520,6272.509198
107550,6264.642576
107580,6256.775954
107610,6248.909331
107640,6241.042709
107670,6233.176087
107700,6225.309464
107730,6217.442842
107760,6209.57622
107790,6201.709598
107820,6193.842975
107850,6185.976353
107880,6178.109731
107910,6170.243108
107940,6162.376486
107970,6154.509864
108000,6146.643241
108030,6138.776619
108060,6130.909997
108090,6123.043374
108120,6115.176752
108150,6107.31013
108180,6099.443507
108210,6091.576885
108240,6083.710263
108270,6075.84364
108300,6067.977018
108330,6060.110396
108360,6052.243774
108390,6044.377151
108420,6036.510529
108450,6028.643907
108480,6020.777284
108510,6012.910662
108540,6005.04404
108570,5997.177417
108600,5989.310795
108630,5981.444173
108660,5973.57755
108690,5965.710928
108720,5957.844306
108750,5949.977683
108780,5942.111061
108810,5934.244439
108840,5926.377817
108870,5918.511194
108900,5910.644572
108930,5902.77795
108960,5894.911327
108990,5887.044705
109020,5879.178083
109050,5871.31146
109080,5863.444838
109110,5855.578216
109140,5847.711593
109170,5839.844971
109200,5831.978349
109230,5824.111726
109260,5816.245104
109290,5808.378482
109320,5800.51186
109350,5792.645237
109380,5784.778615
109410,5776.911993
109440,5769.04537
109470,5761.178748
109500,5753.312126
109530,5745.445503
109560,5737.578881
109590,5729.712259
109620,5721.845636
109650,5713.979014
109680,5706.112392
109710,5698.245769
109740,5690.379147
109770,5682.512525
109800,5674.645902
109830,5666.77928
109860,5658.912658
109890,5651.046036
109920,5643.179413
109950,5635.312791
109980,5627.446169
110010,5619.579546
110040,5611.712924
110070,5603.846302
110100,5595.979679
110130,5588.113057
110160,5580.246435
110190,5572.379812
110220,5564.51319
110250,5556.646568
110280,5548.779945
110310,5540.913323
110340,5533.046701
110370,5525.180079
110400,5517.313456
110430,5509.446834
110460,5501.580212
110490,5493.713589
110520,5485.846967
110550,5477.980345
110580,5470.113722
110610,5462.2471
110640,5466.9258
110670,5459.9634
110700,5464.6563
110730,5460.8789
110760,5458.2002
110790,5456.3276
110820,5463.3037
110850,5460.2305
110880,5335.6362
110910,5329.1162
110940,5333.8574
110970,5337.3345
111000,5339.1831
111030,5340.6045
111060,5335.8823
111090,5387.6738
111120,5394.6011
111150,5400.9561
111180,5386.4028
111210,5384.0762
111240,5381.1499
111270,5421.27
111300,5423.1821
111330,5419.9185
111360,5427.8457
111390,5428.7256
111420,5428.1011
111450,5422.5967
111480,5430.1323
111510,5413.3047
111540,5428.1455
111570,5433.3145
111600,5433.5952
111630,5418.4453
111660,5410.4131
111690,5389.1074
111720,5392.6685
111750,5389.353
111780,5382.1719
111810,5385.2236
111840,5386.0186
111870,5388.1792
111900,5389.1504
111930,5389.1221
111960,5394.458
111990,5393.1646
112020,5396.5103
112050,5402.8296
112080,5399.4268
112110,5385.709
112140,5383.29
112170,5382.5034
112200,5381.7168
112230,5386.0122
112260,5393.355
112290,5388.6382
112320,5387.5
112350,5385.623
112380,5388.6338
112410,5388.9063
112440,5388.0776
112470,5378.1128
112500,5383.6792
112530,5393.9385
112560,5388.3228
112590,5394.5425
112620,5395.1333
112650,5389.2686
112680,5392.5449
112710,5390.4419
112740,5376.7876
112770,5377.5601
112800,5383.4209
112830,5380.3555
112860,5380.7529
112890,5361.7119
112920,5358.9282
112950,5356.73
112980,5360.1733
113010,5351.9009
113040,5352.0591
113070,5355.1348
113100,5357.3174
113130,5352.4624
113160,5356.626
113190,5359.998
113220,5355.9458
113250,5352.5298
113280,5355.7095
113310,5359.4644
113340,5358.7368
113370,5353.9233
113400,5359.498
113430,5352.335
113460,5350.8291
113490,5357.4487
113520,5364.8057
113550,5371.9448
113580,5367.0825
113610,5367.772
113640,5381.0596
113670,5363.6333
113700,5370.3936
113730,5370.6509
113760,5371.3706
113790,5379.0313
113820,5380.3979
113850,5378.1704
113880,5378.27735
113910,5378.3843
113940,5375.66335
113970,5372.9424
114000,5372.3174
114030,5373.793
114060,5374.6196
114090,5374.6128
114120,5374.3198
114150,5373.7695
114180,5368.0566
114210,5375.2158
114240,5375.9697
114270,5377.1802
114300,5383.834
114330,5384.7886
114360,5402.7739
114390,5407.7256
114420,5408.7041
114450,5411.8931
114480,5408.2485
114510,5410.3662
114540,5411.9717
114570,5412.0493
114600,5414.7998
114630,5401.7046
114660,5418.7515
114690,5420.6328
114720,5425.4238
114750,5427.2559
114780,5403.1206
114810,5515.6221
114840,5547.6118
114870,5555.1133
114900,5553.79
114930,5556.5825
114960,5552.1309
114990,5582.2144
115020,5579.7783
115050,5577.4492
115080,5578.6143
115110,5579.0239
115140,5581.4922
115170,5579.4707
115200,5575.1475
115230,5569.5195
115260,5568.8726
115290,5548.7642
115320,5551.6221
115350,5553.022
115380,5562.542
115410,5518.492833
115440,5474.443667
115470,5430.3945
115500,5436.7925
115530,5431.9248
115560,5434.9736
115590,5434.1577
115620,5438.8579
115650,5442.4927
115680,5446.5215
115710,5443.1992
115740,5451.2666
115770,5460.4102
115800,5462.72025
115830,5465.0303
115860,5478.1758
115890,5479.1304
115920,5464.2256
115950,5467.7549
115980,5480.5845
116010,5496.1016
116040,5483.8506
116070,5487.354
116100,5489.4565
116130,5479.2944
116160,5474.5415
116190,5487.5337
116220,5481.4741
116250,5484.6079
116280,5464.7759
116310,5463.5205
116340,5463.7329
116370,5458.7769
116400,5456.9185
116430,5458.2964
116460,5438.9121
116490,5433.4878
116520,5419.4336
116550,5425.0347
116580,5419.8315
116610,5420.4541
116640,5397.4883
116670,5393.0352
116700,5390.0181
116730,5390.7729
116760,5393.0142
116790,5393.3721
116820,5392.5278
116850,5404.6021
116880,5403.418
116910,5401.3462
116940,5399.7998
116970,5408.9409
117000,5406.3647
117030,5386.9165
117060,5374.8345
117090,5377.4014
117120,5381.1631
117150,5377.6348
117180,5375.2646
117210,5370.7119
117240,5362.4814
117270,5361.7119
117300,5358.6504
117330,5357.5181
117360,5362.0542
117390,5387.3613
117420,5386.6245
117450,5373.6606
117480,5373.8652
117510,5374.0698
117540,5369.24485
117570,5364.4199
117600,5367.5039
117630,5366.3013
117660,5369.5376
117690,5363.4111
117720,5362.2129
117750,5360.3618
117780,5361.082
117810,5360.4727
117840,5360.1602
117870,5356.4771
117900,5363.5898
117930,5364.1904
117960,5368.8115
117990,5374.2544
118020,5385.8438
118050,5392.144
118080,5784.6372
118110,5746.8682
118140,5746.2808
118170,5741.541
118200,5841.4854
118230,5863.6841
118260,5869.7036
118290,5869.103
118320,5868.5571
118350,5858.2822
118380,5857.124
118410,5861.5547
118440,5862.1382
118470,5855.8486
118500,5851.311
118530,5888.7939
118560,5906.7905
118590,5902.833
118620,5907.0557
118650,5903.5898
118680,5898.7324
118710,5900.0967
118740,5892.6011
118770,5885.4663
118800,5889.8594
118830,5889.9229
118860,5882.5894
118890,5890.4854
118920,5887.20265
118950,5883.9199
118980,5898.124
119010,5890.5493
119040,5883.6514
119070,5878.8594
119100,5881.4473
119130,5873.9521
119160,5866.1592
119190,5866.9873
119220,5871.6646
119250,5872.0176
119280,5872.6045
119310,5869.7188
119340,5875.9487
119370,5879.8057
119400,5876.7417
119430,5873.6777
119460,5873.4531
119490,5881.146
119520,5874.7593
119550,5875.8252
119580,5873.5391
119610,5875.1978
119640,5875.8394
119670,5892.917
119700,5884.7236
119730,5893.4507
119760,5905.1157
119790,5902.1021
119820,5902.0259
119850,5901.1226
119880,5897.4668
119910,5890.8394
119940,5882.2061
119970,5879.7422
120000,5876.7075
120030,5892.5313
120060,5879.6846
120090,5876.6123
120120,5877.7051
120150,5882.6753
120180,5876.2471
120210,5877.2617
120240,5875.8848
120270,5873.5293
120300,5871.1265
120330,5862.6216
120360,5852.71
120390,5849.7119
120420,5855.8955
120450,5850.5542
120480,5841.5479
120510,5845.3369
120540,5830.355
120570,5841.5371
120600,5835.5684
120630,5839.9478
120660,5839.8872
120690,5841.2915
120720,5854.2832
120750,5850.3359
120780,5847.9072
120810,5845.6323
120840,5837.3677
120870,5837.7354
120900,5851.2183
120930,5854.5542
120960,5840.7539
120990,5845.4331
121020,5851.0679
121050,5852.4766
121080,5847.8896
121110,5851.3545
121140,5841.2744
121170,5839.0398
121200,5836.8052
121230,5839.9897
121260,7268.2207
121290,7141.416
121320,7071.4121
121350,7058.0303
121380,7032.8477
121410,7058.604
121440,7078.6846
121470,7119.8716
121500,7159.144
121530,7177.4277
121560,7182.2661
121590,7187.3369
121620,7207.2124
121650,7217.6704
121680,7223.4346
121710,7251.355
121740,7264.3555
121770,7247.9424
121800,7241.8818
121830,7218.9517
121860,7225.2632
121890,7244.2485
121920,7241.311
121950,7242.9995
